Category_Technology,Category_Office Supplies,Category_Furniture,City,Sales
0,1,0,san antonio,804.5881003424184
0,1,0,dallas,811.8261054005623
1,0,0,phoenix,998.0648321340856
1,0,0,san antonio,912.0336940757422
0,0,1,washington,832.9600074361379
0,0,1,,892.0015696412523
0,0,1,chicago,832.5582650504516
0,0,1,los angeles,868.3289137574234
0,0,1,denver,879.3547620207389
1,0,0,houston,861.9506761737582
0,0,1,washington,788.6133958327298
1,0,0,san antonio,848.7159994382228
0,1,0,san antonio,821.6575476983287
1,0,0,indianapolis,847.4266436675878
1,0,0,denver,899.4156965498461
1,0,0,charlotte,1049.8849049346322
1,0,0,chicago,820.5147438344387
1,0,0,san francisco,854.7076378322655
1,0,0,columbus,878.7920445209854
0,1,0,san francisco,759.0034064203895
1,0,0,columbus,868.898703453007
0,0,1,san antonio,839.1913390549668
1,0,0,chicago,821.6111104865179
1,0,0,indianapolis,905.2942690837984
0,1,0,san jose,871.7641022321503
1,0,0,san francisco,990.5184364687806
0,0,1,philadelphia,940.9503320477196
0,0,1,indianapolis,878.4266169524244
0,0,1,indianapolis,777.560169278143
0,0,1,columbus,792.9396432398959
1,0,0,seattle,1009.0435303486444
1,0,0,phoenix,928.5542035202149
0,0,1,san diego,822.5425224587065
1,0,0,san antonio,857.437692848134
1,0,0,houston,946.7875282348274
0,1,0,seattle,784.2651480167697
1,0,0,phoenix,979.1696040050278
0,1,0,charlotte,878.569860974502
0,0,1,columbus,793.8295225838631
1,0,0,denver,844.1848501247947
1,0,0,columbus,922.2841935347412
1,0,0,dallas,816.7071140770935
0,0,1,philadelphia,956.7084120295708
0,0,1,indianapolis,885.7018832260792
1,0,0,denver,873.6187669994
1,0,0,jacksonville,960.6700117166364
1,0,0,houston,782.4293318889534
1,0,0,charlotte,879.4978773658158
0,0,1,austin,924.132217002876
1,0,0,houston,821.6827477870377
0,0,1,indianapolis,857.9382480829977
0,1,0,san diego,804.4778009728169
1,0,0,columbus,887.359618747926
1,0,0,los angeles,907.0491914037248
1,0,0,austin,967.6441997450272
0,1,0,austin,834.8677256093595
1,0,0,philadelphia,904.7675934181556
1,0,0,columbus,869.0404227640588
0,0,1,san jose,990.5020852515828
1,0,0,san diego,889.5585853769005
0,0,1,san antonio,835.2826700637038
1,0,0,san diego,927.8823713434246
0,1,0,san diego,761.1448745678942
1,0,0,los angeles,953.1744083512164
1,0,0,charlotte,916.9132273106096
0,0,1,dallas,813.5351392451325
0,0,1,fort worth,941.9454186813368
1,0,0,jacksonville,836.8717881472128
0,0,1,indianapolis,887.6185358763685
0,1,0,los angeles,809.0624083595734
0,0,1,fort worth,828.1159068741197
0,0,1,new york,790.5319383874667
1,0,0,denver,898.9375305617385
1,0,0,austin,943.7037593542432
0,0,1,phoenix,851.61074263263
0,1,0,new york,853.7830201571444
0,1,0,washington,749.7075553635548
0,1,0,fort worth,672.0308276422156
1,0,0,san diego,906.5646549375348
1,0,0,philadelphia,1013.4034756330054
0,1,0,indianapolis,796.4180902333331
0,1,0,jacksonville,761.9560431809313
0,1,0,new york,732.1259435107387
1,0,0,chicago,803.6911395395529
0,1,0,columbus,778.8618414160853
1,0,0,san diego,927.54978706363
0,1,0,austin,897.4480340368515
1,0,0,columbus,872.5482884726237
0,1,0,san diego,
1,0,0,chicago,858.075346587047
0,0,1,san antonio,873.6350849709357
0,0,1,denver,802.3167772180061
0,1,0,houston,797.9543627757998
1,0,0,charlotte,986.5422485885762
0,1,0,fort worth,770.4000969114654
1,0,0,washington,866.9133772350577
1,0,0,denver,811.90877281483
0,0,1,phoenix,908.967372895149
0,1,0,phoenix,826.6735890090405
0,1,0,washington,786.3275513546157
1,0,0,houston,840.5570475223687
0,1,0,los angeles,886.2157310712156
1,0,0,fort worth,801.9024653886237
1,0,0,charlotte,815.9740842312316
0,1,0,los angeles,816.3831518962214
0,0,1,denver,776.8376705153486
0,0,1,indianapolis,822.0530303206451
0,0,1,phoenix,847.2181088256324
0,1,0,,893.4479870632706
0,1,0,seattle,778.6744398710173
1,0,0,san diego,884.6027214603213
1,0,0,san francisco,993.524608083849
1,0,0,fort worth,907.0171575200204
0,1,0,fort worth,834.4755322059956
1,0,0,charlotte,962.391161946037
1,0,0,washington,871.3454904082429
1,0,0,fort worth,835.1636852250361
1,0,0,washington,833.3263790519328
1,0,0,los angeles,922.91192895295
0,0,1,chicago,803.577382241381
0,1,0,san francisco,910.040956018477
1,0,0,denver,901.1262678915097
1,0,0,fort worth,959.1630783433372
1,0,0,phoenix,847.5659907787324
0,1,0,philadelphia,967.7710503393598
0,1,0,columbus,660.7526809488253
1,0,0,houston,787.9544432161592
0,1,0,denver,671.367649193369
0,1,0,san antonio,828.1524570173426
1,0,0,houston,850.0901476234195
0,0,1,los angeles,892.7459597131367
0,1,0,san antonio,811.5767859182907
1,0,0,chicago,933.2550146233968
0,1,0,san francisco,752.3653373234565
0,1,0,new york,843.4081405634196
1,0,0,los angeles,901.4629663319612
0,1,0,san jose,985.7930100324044
0,0,1,charlotte,964.5953504980856
1,0,0,san francisco,883.8169165239212
1,0,0,san francisco,897.2963520765361
1,0,0,columbus,829.5442057792186
0,0,1,columbus,847.9680081510885
1,0,0,philadelphia,957.7901909809402
0,1,0,columbus,816.2084144179513
1,0,0,indianapolis,797.1000421209786
0,1,0,seattle,781.516360218048
1,0,0,washington,811.0239426992667
1,0,0,denver,804.1329288088091
1,0,0,indianapolis,894.3025083632862
1,0,0,charlotte,1027.2253169083642
0,0,1,san diego,753.3727329373562
1,0,0,san antonio,1009.0937265714203
1,0,0,washington,939.2043571857652
0,1,0,jacksonville,726.6662138631663
1,0,0,dallas,919.3421763746422
0,1,0,columbus,756.9907004087712
1,0,0,washington,864.0949716534801
1,0,0,new york,911.1027278817288
1,0,0,san jose,991.9997926069512
0,1,0,indianapolis,735.3501904366476
1,0,0,indianapolis,835.1383846616644
1,0,0,indianapolis,838.0886747946419
1,0,0,houston,908.1413789208232
0,1,0,indianapolis,670.9091914268253
0,1,0,seattle,789.9042973047475
1,0,0,washington,947.6273452430528
0,0,1,los angeles,888.185177545407
1,0,0,san diego,972.5482027583184
1,0,0,fort worth,857.5970693880589
1,0,0,washington,810.8218410136976
1,0,0,san francisco,901.7843778535282
1,0,0,washington,834.5532230416211
1,0,0,dallas,989.5343256364288
1,0,0,chicago,11087.574658611262
0,1,0,chicago,803.8729496552488
0,0,1,los angeles,938.119601757397
0,1,0,new york,726.1625408666728
0,0,1,columbus,716.0135097431976
0,0,1,indianapolis,838.5006874706555
0,1,0,fort worth,798.9163697891814
0,1,0,denver,738.2951599496414
1,0,0,san francisco,841.1873384428436
1,0,0,columbus,895.4909552785464
1,0,0,los angeles,901.8126668861448
1,0,0,san antonio,932.1100715416146
0,1,0,indianapolis,707.3522068389303
0,0,1,seattle,864.23977932523
1,0,0,philadelphia,1013.9767682406228
1,0,0,san diego,844.705595550754
0,0,1,los angeles,926.0208304332278
1,0,0,new york,893.7246387108844
1,0,0,charlotte,1013.5472242957532
1,0,0,san antonio,852.0534685633729
1,0,0,austin,996.1292494188745
0,0,1,san francisco,766.7679115647678
1,0,0,fort worth,817.5876686667458
1,0,0,los angeles,916.1683714251355
0,0,1,columbus,816.2024917303818
0,1,0,philadelphia,874.3748584386113
1,0,0,dallas,974.369342168556
0,1,0,san antonio,816.5907158661297
1,0,0,seattle,933.4850859438792
1,0,0,dallas,874.6617035602054
0,0,1,houston,796.1807648416155
1,0,0,dallas,829.0866086635328
1,0,0,houston,869.4061112736484
1,0,0,jacksonville,1020.773970934297
1,0,0,houston,855.3931486671614
0,1,0,washington,755.6495999392771
0,1,0,columbus,837.0070280026154
1,0,0,san antonio,967.1401374980765
0,1,0,fort worth,786.9528698564379
1,0,0,san diego,904.5815593025376
1,0,0,phoenix,1016.2213729822062
1,0,0,jacksonville,900.0465000705976
1,0,0,fort worth,910.6880201078948
1,0,0,washington,828.0351280091729
0,1,0,columbus,750.6645045925607
1,0,0,seattle,902.8440003924276
0,0,1,washington,757.239636724076
0,0,1,houston,782.5049477265987
1,0,0,seattle,834.023052434391
1,0,0,san antonio,838.7623642441865
1,0,0,san francisco,1020.79963382332
1,0,0,philadelphia,942.5512619406992
1,0,0,charlotte,944.9483535706088
0,1,0,washington,773.0109549499571
1,0,0,san diego,866.9131233792502
1,0,0,charlotte,945.9165963557136
0,0,1,charlotte,1012.7204584250724
0,0,1,chicago,839.9049791445624
1,0,0,indianapolis,913.3040871216066
0,0,1,dallas,906.6796516667474
1,0,0,chicago,882.5324743181969
0,1,0,washington,757.937724672429
0,0,1,san antonio,794.3072771180852
1,0,0,seattle,878.8553276612677
0,1,0,jacksonville,785.8751117832176
0,1,0,denver,718.6360995170437
0,0,1,charlotte,998.2612704685688
0,1,0,indianapolis,819.1147281410256
0,1,0,washington,818.2771087038183
0,0,1,san francisco,843.1898679870611
1,0,0,new york,829.3484074672901
1,0,0,los angeles,969.400075710855
0,0,1,san diego,886.7680642337191
1,0,0,los angeles,941.6541186177136
1,0,0,denver,889.9623667291511
1,0,0,,893.5313627178582
0,1,0,dallas,877.9807908254105
1,0,0,fort worth,832.1303163834976
0,0,1,philadelphia,907.5535224079408
1,0,0,san francisco,981.057930087766
0,1,0,denver,763.1031707753702
0,1,0,san francisco,792.7033283260241
1,0,0,seattle,885.3496432600612
1,0,0,san antonio,949.965130647188
0,1,0,austin,850.5357586955956
1,0,0,san diego,902.9223333991852
1,0,0,philadelphia,1006.1407808200016
1,0,0,san diego,924.6628583194018
0,0,1,los angeles,802.527650487276
0,0,1,denver,810.6008208817619
1,0,0,charlotte,1040.7265750981387
1,0,0,san antonio,954.2653072955812
1,0,0,san jose,1043.8989835711814
0,1,0,jacksonville,757.4350035428728
0,0,1,,867.5114887373516
1,0,0,san antonio,883.5741567017931
1,0,0,san diego,858.3803539469528
1,0,0,san antonio,875.8468141630779
1,0,0,houston,857.5705131697232
1,0,0,chicago,923.397577491174
1,0,0,denver,874.5207822293282
0,1,0,san francisco,791.3359160316554
1,0,0,houston,799.38943000068
0,1,0,dallas,813.2665665783126
1,0,0,fort worth,913.1811317894658
1,0,0,seattle,
0,1,0,charlotte,818.3840688005242
0,0,1,new york,871.4354564842769
0,0,1,houston,862.3622371297377
0,0,1,seattle,924.65084359889
1,0,0,san diego,898.1151497137141
0,0,1,washington,840.81524279006
1,0,0,charlotte,944.2734120988708
0,0,1,austin,865.8819282110788
1,0,0,washington,948.1602089141664
1,0,0,denver,887.22835973386
1,0,0,denver,923.6373815822164
1,0,0,seattle,836.7587454964504
1,0,0,denver,873.4209537454517
1,0,0,austin,987.4149533074904
0,0,1,chicago,780.3910688567686
1,0,0,san diego,994.39192330126
0,0,1,washington,806.7239941222715
0,0,1,denver,831.6817646058746
1,0,0,san jose,940.4870808674168
0,1,0,charlotte,811.2796241071479
1,0,0,phoenix,1004.6530047092158
0,0,1,washington,837.9535523702178
1,0,0,dallas,889.8625843559895
0,1,0,san diego,806.0915672451027
1,0,0,austin,979.59148216598
1,0,0,charlotte,1034.3118718811209
1,0,0,san antonio,881.8095230430424
1,0,0,san francisco,927.0136329994446
0,0,1,washington,829.124512550453
1,0,0,indianapolis,854.7792713152031
0,1,0,philadelphia,790.7221680250697
0,0,1,san francisco,848.4003743222081
0,1,0,san diego,853.6344262304331
1,0,0,san antonio,932.1986209537454
0,1,0,los angeles,731.0663001304495
0,0,1,fort worth,877.3527573726832
0,0,1,philadelphia,1005.3960082647372
1,0,0,phoenix,953.5251350509228
1,0,0,washington,984.5538170412572
0,0,1,new york,789.5224902548941
1,0,0,seattle,834.3950508615114
1,0,0,san francisco,848.2589098846558
0,1,0,san jose,880.2569385822301
0,1,0,chicago,683.0825844411509
1,0,0,phoenix,943.4543573395432
0,0,1,fort worth,961.7275166762594
1,0,0,san diego,844.808779550013
1,0,0,los angeles,875.6445245208348
1,0,0,dallas,826.1965849963049
1,0,0,indianapolis,849.7591432858017
1,0,0,seattle,880.5921439720264
1,0,0,fort worth,831.5219385133527
0,1,0,new york,773.184761981526
0,1,0,jacksonville,825.6602794775758
1,0,0,washington,938.2672919900632
1,0,0,washington,854.7787256943265
1,0,0,phoenix,959.289258050436
0,0,1,san diego,893.1627914189855
1,0,0,san francisco,837.2110791684752
0,0,1,chicago,814.3674499419012
1,0,0,philadelphia,947.7234751093696
1,0,0,fort worth,912.5966486879428
0,1,0,jacksonville,881.5912725992916
0,0,1,denver,770.1468733418486
1,0,0,seattle,961.9995115060378
1,0,0,new york,808.0813778429285
1,0,0,san antonio,926.0336842321236
0,1,0,jacksonville,806.9998404786321
0,0,1,san jose,843.8042778076527
0,0,1,jacksonville,802.5786609204109
0,1,0,austin,815.7139577265344
0,0,1,houston,735.4300385244986
0,0,1,denver,675.6891044838134
1,0,0,philadelphia,962.6375275884362
1,0,0,dallas,873.6613082596383
0,0,1,washington,814.2687263697295
1,0,0,san jose,1006.2853052231926
1,0,0,phoenix,862.1084340220216
0,0,1,fort worth,795.947494106045
1,0,0,dallas,1005.9988952927218
0,1,0,los angeles,847.3377956481394
0,1,0,seattle,842.6231834613848
1,0,0,new york,830.1702769058629
0,0,1,jacksonville,834.2048047840176
0,1,0,san jose,753.0069670201307
0,1,0,los angeles,832.2741153652091
0,1,0,dallas,848.0149534344885
0,1,0,los angeles,730.5101195528982
0,1,0,columbus,722.0557838863214
0,0,1,austin,910.3985983247888
0,1,0,austin,869.6647000940512
1,0,0,indianapolis,836.9137260476406
1,0,0,houston,810.231521042872
1,0,0,fort worth,824.7671368392936
0,1,0,san antonio,813.5484403092601
0,1,0,charlotte,900.306859673268
1,0,0,new york,878.5348877814465
1,0,0,fort worth,857.7570103708553
1,0,0,new york,793.0372861863823
0,0,1,AUSTIN,955.3529337685792
1,0,0,philadelphia,970.430491100154
1,0,0,washington,847.1686884206733
0,0,1,chicago,834.756917021885
1,0,0,jacksonville,851.8095071522546
0,0,1,,888.207036096215
0,1,0,dallas,783.3793822037461
0,0,1,jacksonville,810.0722653164283
1,0,0,san jose,885.7162309913133
1,0,0,denver,768.5763908295907
0,1,0,phoenix,881.2866410551975
1,0,0,phoenix,957.4445606609704
1,0,0,dallas,874.6765134314329
1,0,0,washington,810.9098637151462
1,0,0,indianapolis,862.9725332431352
0,0,1,san jose,897.9772703895098
1,0,0,new york,850.9969060864315
0,1,0,charlotte,867.2474622739927
0,0,1,san francisco,863.8215466596434
1,0,0,indianapolis,951.4951492102124
0,1,0,washington,797.2646658359106
1,0,0,fort worth,907.8781341000908
1,0,0,new york,936.2327535187324
0,0,1,san diego,831.7988688615508
0,0,1,phoenix,892.9557714516422
0,1,0,philadelphia,827.7544735908979
0,1,0,washington,734.9089048832298
1,0,0,columbus,858.5878787936075
1,0,0,austin,926.7172358790187
1,0,0,philadelphia,984.2051228697828
0,1,0,austin,883.6421565519877
0,0,1,fort worth,749.6928667331981
0,1,0,jacksonville,778.3959074407876
1,0,0,los angeles,887.9434187111027
0,0,1,chicago,748.3796835512004
1,0,0,houston,812.6927291888533
0,1,0,indianapolis,807.6726165577065
1,0,0,philadelphia,1016.0288754740028
1,0,0,san antonio,834.5405077187152
0,1,0,san francisco,822.6064503581039
0,0,1,austin,838.4856311498927
1,0,0,chicago,851.9258802967978
1,0,0,philadelphia,11087.574658611262
0,0,1,los angeles,890.6387685241563
0,1,0,columbus,771.2706005001395
1,0,0,dallas,827.3068782970068
0,0,1,seattle,788.8029229686417
1,0,0,denver,867.3994333728328
1,0,0,jacksonville,862.3100265502972
0,1,0,fort worth,744.5653191944813
0,0,1,jacksonville,892.5232296737984
0,1,0,jacksonville,815.7448965574695
0,0,1,seattle,927.344792179416
0,0,1,dallas,777.0901289661535
1,0,0,indianapolis,828.5404263618456
1,0,0,charlotte,980.184366468948
0,1,0,indianapolis,854.9398754958225
0,1,0,san diego,780.2567306977026
0,0,1,austin,913.920532310242
1,0,0,los angeles,969.061504637896
0,1,0,san diego,822.496050757056
0,0,1,jacksonville,895.0001927318082
1,0,0,new york,978.8744711342864
1,0,0,fort worth,879.7561918151421
0,1,0,indianapolis,786.9240311900692
0,1,0,columbus,817.147253144006
0,1,0,columbus,734.7814251050148
1,0,0,charlotte,896.9216639063073
0,0,1,indianapolis,821.9226195798142
0,0,1,philadelphia,891.7435311087717
0,1,0,san antonio,868.6379109981812
1,0,0,new york,896.7148580184571
1,0,0,san francisco,950.7905701671764
0,0,1,washington,758.9175550076097
0,1,0,seattle,848.0768216746852
1,0,0,fort worth,750.0620857621907
1,0,0,los angeles,847.0194927902866
1,0,0,denver,890.6119219670874
1,0,0,san francisco,873.8719291445755
1,0,0,jacksonville,873.6849127664346
1,0,0,san francisco,904.3617138765284
1,0,0,SEATTLE,969.0977503565224
1,0,0,columbus,783.911526175229
1,0,0,philadelphia,1035.4353181348931
0,1,0,jacksonville,859.3730059570686
0,0,1,washington,793.781318901932
0,0,1,philadelphia,888.2557596505812
1,0,0,dallas,872.1014661751649
0,0,1,houston,765.1914148699439
1,0,0,indianapolis,881.2388285226415
1,0,0,los angeles,926.7506125175915
0,1,0,charlotte,793.3045237711317
1,0,0,columbus,
0,0,1,san diego,810.7430485470562
0,1,0,columbus,790.734374484876
0,1,0,los angeles,846.6166054701683
1,0,0,charlotte,917.3282253083634
0,0,1,houston,844.2638053088165
1,0,0,new york,834.7600247204542
0,0,1,washington,854.9310979981316
0,1,0,columbus,765.8134285237044
0,1,0,san diego,797.9149647134528
1,0,0,chicago,929.1225268738358
1,0,0,phoenix,1048.3845365529044
1,0,0,philadelphia,875.9125279217412
0,0,1,san diego,899.9717839887209
0,1,0,philadelphia,881.8667121084147
1,0,0,philadelphia,1005.894125375018
1,0,0,houston,779.0742867818108
1,0,0,san antonio,861.7839672318263
1,0,0,denver,825.4285137467676
1,0,0,san antonio,926.6532884350664
1,0,0,chicago,835.3673124766287
0,0,1,san diego,853.8488555403133
1,0,0,new york,922.5263961274804
0,1,0,new york,883.4406809549167
0,1,0,columbus,817.9600129676593
1,0,0,philadelphia,1015.969760216944
1,0,0,san jose,958.9074477739985
0,1,0,columbus,735.4698298864289
1,0,0,houston,834.7021003635745
1,0,0,philadelphia,970.1048874306076
0,0,1,charlotte,862.9931092615311
0,0,1,new york,871.7560342726406
0,1,0,philadelphia,948.9725267284437
1,0,0,dallas,884.1210962358622
0,1,0,san francisco,853.2036988625059
1,0,0,jacksonville,954.4216071522728
0,1,0,chicago,720.2674888327946
0,1,0,austin,775.109698324993
0,1,0,san francisco,774.0492082441208
1,0,0,chicago,876.7941349564086
1,0,0,columbus,820.1934122113416
0,0,1,los angeles,924.1111791339192
0,1,0,houston,
0,1,0,denver,767.959847411367
1,0,0,jacksonville,844.9101337796992
0,1,0,los angeles,827.3147674252858
1,0,0,indianapolis,814.7529855324055
0,1,0,chicago,829.1546774510433
0,0,1,san jose,906.4284204376504
0,1,0,charlotte,907.3626428089544
0,0,1,dallas,873.0948630494795
0,0,1,austin,938.8979006920096
0,0,1,san francisco,938.264036488583
1,0,0,chicago,880.913655804821
0,0,1,charlotte,895.8402341525353
1,0,0,jacksonville,788.8905224424229
0,0,1,phoenix,
0,0,1,san antonio,898.6019052611034
1,0,0,dallas,868.8077970664593
0,1,0,seattle,757.2302096552504
1,0,0,san diego,864.3047415555279
1,0,0,jacksonville,931.0477168335732
0,1,0,washington,719.8232477026938
1,0,0,los angeles,984.533049357108
1,0,0,san jose,1085.5493307867305
0,1,0,DENVER,713.9981594003215
1,0,0,dallas,911.4912572713116
0,1,0,san diego,842.0010796754494
0,1,0,new york,731.6175594858872
0,0,1,philadelphia,873.9005961655264
0,1,0,jacksonville,787.8704389072756
1,0,0,denver,802.0805284155348
0,1,0,indianapolis,818.562848049058
0,1,0,los angeles,790.6944743071093
1,0,0,austin,905.9685816830586
0,1,0,seattle,793.5505320558317
0,1,0,austin,885.3211650371176
1,0,0,seattle,861.777616097753
1,0,0,san diego,820.3454404023536
1,0,0,san francisco,905.3183885381168
1,0,0,dallas,817.1500183602619
1,0,0,san francisco,859.3125833477695
1,0,0,san antonio,939.455258494954
1,0,0,washington,839.6050552173194
0,1,0,fort worth,757.9444106600383
1,0,0,fort worth,937.652554931863
1,0,0,new york,863.3981332322379
1,0,0,washington,970.0658071285054
0,1,0,houston,787.9957322367511
0,1,0,houston,704.4312849095136
1,0,0,houston,827.182319276062
1,0,0,fort worth,801.8678557479724
1,0,0,los angeles,934.8728199965074
0,1,0,san francisco,865.2257298544255
0,0,1,houston,783.0803080194553
1,0,0,philadelphia,879.9302623028998
0,1,0,chicago,790.0234884981973
1,0,0,san antonio,872.9008551714143
0,1,0,philadelphia,837.4665490443971
0,0,1,chicago,837.5763583030221
1,0,0,houston,912.5992060159716
1,0,0,san jose,1004.9750864060194
1,0,0,dallas,899.4750494146908
1,0,0,philadelphia,965.1373948706728
0,1,0,washington,702.9782019172197
0,0,1,austin,929.3971058499312
0,1,0,san antonio,851.8864982346245
1,0,0,seattle,868.2458826720207
0,1,0,houston,732.6818268985444
1,0,0,phoenix,1014.502596209162
0,0,1,houston,781.3762240024923
1,0,0,houston,837.4719675628487
1,0,0,fort worth,860.5800094003205
0,0,1,charlotte,954.277879146971
1,0,0,columbus,894.6665602119114
1,0,0,austin,972.9631500224
0,0,1,los angeles,928.893465650114
1,0,0,columbus,859.524053831116
1,0,0,san antonio,868.4733048439659
1,0,0,austin,1013.1049027372976
0,0,1,houston,812.54658000706
0,0,1,san antonio,836.5376901719975
1,0,0,charlotte,953.0067293110116
0,1,0,philadelphia,809.3034986434733
1,0,0,philadelphia,984.5840091394076
1,0,0,los angeles,829.9289482013868
1,0,0,san diego,954.1014028815398
1,0,0,san antonio,889.8799642322854
1,0,0,columbus,810.2984599146
0,0,1,dallas,882.8624393345609
1,0,0,san francisco,1011.8197193889988
0,0,1,seattle,869.8660254419292
0,1,0,jacksonville,779.7289581861265
1,0,0,denver,810.9965827591465
1,0,0,fort worth,878.091730605256
0,0,1,san antonio,897.8366381699913
0,1,0,san jose,868.344657574782
0,0,1,san jose,962.7718961496704
1,0,0,los angeles,978.6944843852032
0,0,1,,767.0155899671656
1,0,0,fort worth,879.7024650859537
1,0,0,philadelphia,877.8334000288388
1,0,0,dallas,837.2975597587583
0,1,0,fort worth,800.9931978975071
1,0,0,dallas,875.6597462306515
1,0,0,fort worth,784.455079021674
1,0,0,phoenix,1011.49555820052
1,0,0,columbus,852.8383105309181
1,0,0,phoenix,1001.544361437907
0,0,1,dallas,853.6340987367491
1,0,0,san diego,878.3436109463038
1,0,0,san antonio,959.4453058915306
0,1,0,san diego,835.930832009973
1,0,0,chicago,880.7523841634426
0,0,1,san francisco,825.5924387982141
1,0,0,san diego,864.8637980260283
0,1,0,new york,760.0659968097484
0,0,1,san antonio,843.9775826674493
1,0,0,denver,901.5809484366356
1,0,0,los angeles,820.5507720975284
1,0,0,columbus,953.5357444983428
0,0,1,seattle,924.2797708777534
0,0,1,san francisco,816.9498098738152
0,1,0,columbus,850.0786905335757
1,0,0,denver,808.7209056457282
0,1,0,denver,815.356277342011
0,0,1,indianapolis,773.0170472850137
1,0,0,denver,910.6718445443656
0,1,0,charlotte,799.130338494462
0,1,0,washington,823.1426139257809
1,0,0,denver,923.4290286054808
0,0,1,new york,757.5213488116027
1,0,0,denver,946.8629721488076
1,0,0,san antonio,966.9248250862396
1,0,0,austin,862.1003960884908
1,0,0,phoenix,934.5019865510066
1,0,0,indianapolis,915.8800902840376
0,1,0,austin,898.1555805924272
0,0,1,san diego,875.5893784938639
1,0,0,san jose,1014.3982324949636
1,0,0,jacksonville,850.298540890836
0,1,0,san jose,870.3681470107017
1,0,0,fort worth,822.7209400898657
1,0,0,seattle,904.7404630061112
1,0,0,san jose,1018.0515479012788
0,1,0,denver,798.0780239815805
0,0,1,washington,830.1444868775618
1,0,0,indianapolis,913.4846875297906
1,0,0,washington,923.4089006878356
0,0,1,charlotte,1010.8661435731286
0,0,1,phoenix,967.3734102273794
1,0,0,chicago,904.8211509038888
1,0,0,san francisco,945.70456773219
0,0,1,los angeles,865.1779707138193
0,0,1,fort worth,801.0025283503329
0,0,1,san diego,913.3804413551763
1,0,0,indianapolis,901.8562167862528
0,1,0,houston,765.597763633643
1,0,0,denver,849.2702902920182
0,0,1,dallas,815.4973071976463
0,0,1,san francisco,828.56447361301
0,1,0,dallas,840.7853912792416
0,1,0,dallas,836.9213479243829
1,0,0,columbus,936.7750948429352
1,0,0,charlotte,918.4070703877564
0,0,1,indianapolis,796.0354580217492
1,0,0,fort worth,852.1304362601123
0,0,1,dallas,797.6927764919877
0,0,1,san francisco,942.1297549300588
0,1,0,,836.0232227774671
0,1,0,new york,797.4304595951854
1,0,0,new york,857.7039832294213
0,1,0,phoenix,902.104599357407
0,1,0,dallas,887.5768379831214
1,0,0,jacksonville,898.0475511198196
0,1,0,philadelphia,861.3242599227567
0,0,1,fort worth,810.470742860576
0,0,1,san diego,853.8974034852645
1,0,0,san francisco,898.8566967779976
0,0,1,philadelphia,892.4262994175416
1,0,0,philadelphia,928.67255849552
0,0,1,houston,799.9380471211497
0,1,0,austin,866.0549301955955
1,0,0,seattle,884.3442718480999
0,0,1,chicago,894.8489143098165
0,1,0,chicago,792.7745325157023
1,0,0,jacksonville,931.1229073909594
1,0,0,philadelphia,1011.4511172891868
1,0,0,philadelphia,978.2322973040438
1,0,0,san diego,930.9325732501164
1,0,0,san francisco,
0,0,1,seattle,880.7991423189643
1,0,0,washington,852.334265264237
0,0,1,charlotte,889.0124309093121
0,0,1,philadelphia,988.098299369745
0,1,0,indianapolis,697.3879473106961
1,0,0,dallas,963.9537887833555
1,0,0,denver,940.996532817818
0,1,0,seattle,786.8879464743826
1,0,0,phoenix,1048.259953926996
1,0,0,philadelphia,928.582868310712
1,0,0,jacksonville,943.7044472255149
1,0,0,austin,962.839981790497
0,0,1,charlotte,830.6803063025917
0,1,0,washington,737.4494521957644
1,0,0,indianapolis,855.2748654987229
0,1,0,washington,807.9503155849593
1,0,0,dallas,854.1458794708241
1,0,0,new york,867.3427390294815
0,1,0,chicago,799.0491911100984
0,0,1,dallas,852.4048000851919
0,0,1,denver,804.4137207168112
1,0,0,fort worth,849.8577286419894
0,1,0,columbus,826.965323181401
1,0,0,washington,853.5766674834691
0,0,1,denver,749.5306988267313
0,1,0,san antonio,796.2799775300663
1,0,0,houston,878.3408335419851
1,0,0,jacksonville,886.5354694128388
1,0,0,columbus,854.86180388179
1,0,0,los angeles,840.2598449456196
1,0,0,new york,873.8031669425449
1,0,0,seattle,909.3956424926548
1,0,0,washington,818.6307793813965
1,0,0,san diego,910.5356433176114
0,0,1,chicago,767.3052179093557
1,0,0,philadelphia,966.5610849389956
1,0,0,fort worth,951.2747681088854
0,0,1,dallas,836.5856637253386
1,0,0,dallas,798.9213317376979
0,0,1,washington,835.5565139072337
0,1,0,dallas,843.5907091597063
1,0,0,san francisco,829.7971744380083
0,0,1,fort worth,762.725339134129
1,0,0,charlotte,983.9174238801984
0,1,0,los angeles,798.6442273673833
0,1,0,columbus,840.5584685183354
0,1,0,philadelphia,863.9681473612412
1,0,0,los angeles,944.2723749494618
1,0,0,san diego,996.4051631356496
0,0,1,houston,757.6205324612325
0,0,1,columbus,867.3836137638925
1,0,0,austin,941.9569283714457
1,0,0,columbus,769.2382124787252
0,1,0,jacksonville,817.8187918908609
0,0,1,charlotte,950.9720517701376
1,0,0,philadelphia,895.5378650785548
1,0,0,washington,846.3035392264486
1,0,0,new york,849.8497421500788
1,0,0,jacksonville,934.4993873048676
1,0,0,san antonio,838.5404283201616
0,1,0,san diego,825.3379402137668
1,0,0,dallas,761.0153308461369
0,0,1,los angeles,871.975489138769
1,0,0,indianapolis,870.2564482100242
0,1,0,washington,743.4519696003433
1,0,0,fort worth,936.4148612745488
